epoch,step,eval_perplexity
0.004979459728619445,100,21.396220666515603
0.004979459728619445,100,21.396220666515603
0.004979459728619445,100,21.396220666515603
0.004979459728619445,100,21.396220666515603
0.00995891945723889,200,17.401201393148014
0.00995891945723889,200,17.401201393148014
0.00995891945723889,200,17.401201393148014
0.00995891945723889,200,17.401201393148014
0.014938379185858334,300,15.8928243737662
0.014938379185858334,300,15.8928243737662
0.014938379185858334,300,15.8928243737662
0.014938379185858334,300,15.8928243737662
0.01991783891447778,400,14.89426341847881
0.01991783891447778,400,14.89426341847881
0.01991783891447778,400,14.89426341847881
0.01991783891447778,400,14.89426341847881
0.024897298643097223,500,14.413447581470535
0.024897298643097223,500,14.413447581470535
0.024897298643097223,500,14.413447581470535
0.024897298643097223,500,14.413447581470535
0.029876758371716668,600,13.921694270723718
0.029876758371716668,600,13.921694270723718
0.029876758371716668,600,13.921694270723718
0.029876758371716668,600,13.921694270723718
0.034856218100336116,700,13.612748409922325
0.034856218100336116,700,13.612748409922325
0.034856218100336116,700,13.612748409922325
0.034856218100336116,700,13.612748409922325
0.03983567782895556,800,13.229642113209419
0.03983567782895556,800,13.229642113209419
0.03983567782895556,800,13.229642113209419
0.03983567782895556,800,13.229642113209419
0.044815137557575005,900,12.956011844814896
0.044815137557575005,900,12.956011844814896
0.044815137557575005,900,12.956011844814896
0.044815137557575005,900,12.956011844814896
0.049794597286194446,1000,12.664959704311622
0.049794597286194446,1000,12.664959704311622
0.049794597286194446,1000,12.664959704311622
0.049794597286194446,1000,12.664959704311622
0.054774057014813894,1100,12.464286077621454
0.054774057014813894,1100,12.464286077621454
0.054774057014813894,1100,12.464286077621454
0.054774057014813894,1100,12.464286077621454
0.059753516743433335,1200,12.270334322052243
0.059753516743433335,1200,12.270334322052243
0.059753516743433335,1200,12.270334322052243
0.059753516743433335,1200,12.270334322052243
0.06473297647205278,1300,12.122076051737979
0.06473297647205278,1300,12.122076051737979
0.06473297647205278,1300,12.122076051737979
0.06473297647205278,1300,12.122076051737979
0.06971243620067223,1400,11.93170249116382
0.06971243620067223,1400,11.93170249116382
0.06971243620067223,1400,11.93170249116382
0.06971243620067223,1400,11.93170249116382
0.07469189592929167,1500,11.8211732101765
0.07469189592929167,1500,11.8211732101765
0.07469189592929167,1500,11.8211732101765
0.07469189592929167,1500,11.8211732101765
0.07967135565791111,1600,11.700757882074901
0.07967135565791111,1600,11.700757882074901
0.07967135565791111,1600,11.700757882074901
0.07967135565791111,1600,11.700757882074901
0.08465081538653056,1700,11.629936718117435
0.08465081538653056,1700,11.629936718117435
0.08465081538653056,1700,11.629936718117435
0.08465081538653056,1700,11.629936718117435
0.08963027511515001,1800,11.463876047516441
0.08963027511515001,1800,11.463876047516441
0.08963027511515001,1800,11.463876047516441
0.08963027511515001,1800,11.463876047516441
0.09460973484376944,1900,11.355790530622482
0.09460973484376944,1900,11.355790530622482
0.09460973484376944,1900,11.355790530622482
0.09460973484376944,1900,11.355790530622482
0.09958919457238889,2000,11.252710099189517
0.09958919457238889,2000,11.252710099189517
0.09958919457238889,2000,11.252710099189517
0.09958919457238889,2000,11.252710099189517
0.10456865430100834,2100,11.179010336087652
0.10456865430100834,2100,11.179010336087652
0.10456865430100834,2100,11.179010336087652
0.10456865430100834,2100,11.179010336087652
0.10954811402962779,2200,11.108391093008565
0.10954811402962779,2200,11.108391093008565
0.10954811402962779,2200,11.108391093008565
0.10954811402962779,2200,11.108391093008565
0.11452757375824724,2300,11.027559395839056
0.11452757375824724,2300,11.027559395839056
0.11452757375824724,2300,11.027559395839056
0.11452757375824724,2300,11.027559395839056
0.11950703348686667,2400,10.919528144477987
0.11950703348686667,2400,10.919528144477987
0.11950703348686667,2400,10.919528144477987
0.11950703348686667,2400,10.919528144477987
0.12448649321548612,2500,10.900942554896904
0.12448649321548612,2500,10.900942554896904
0.12448649321548612,2500,10.900942554896904
0.12448649321548612,2500,10.900942554896904
0.12946595294410557,2600,10.820093088005253
0.12946595294410557,2600,10.820093088005253
0.12946595294410557,2600,10.820093088005253
0.12946595294410557,2600,10.820093088005253
0.134445412672725,2700,10.758172138218105
0.134445412672725,2700,10.758172138218105
0.134445412672725,2700,10.758172138218105
0.134445412672725,2700,10.758172138218105
0.13942487240134446,2800,10.694754212622223
0.13942487240134446,2800,10.694754212622223
0.13942487240134446,2800,10.694754212622223
0.13942487240134446,2800,10.694754212622223
0.1444043321299639,2900,10.646056610857688
0.1444043321299639,2900,10.646056610857688
0.1444043321299639,2900,10.646056610857688
0.1444043321299639,2900,10.646056610857688
0.14938379185858333,3000,10.593215579774345
0.14938379185858333,3000,10.593215579774345
0.14938379185858333,3000,10.593215579774345
0.14938379185858333,3000,10.593215579774345
0.1543632515872028,3100,10.546845966528133
0.1543632515872028,3100,10.546845966528133
0.1543632515872028,3100,10.546845966528133
0.1543632515872028,3100,10.546845966528133
0.15934271131582223,3200,10.500616737947002
0.15934271131582223,3200,10.500616737947002
0.15934271131582223,3200,10.500616737947002
0.15934271131582223,3200,10.500616737947002
0.1643221710444417,3300,10.425345933251773
0.1643221710444417,3300,10.425345933251773
0.1643221710444417,3300,10.425345933251773
0.1643221710444417,3300,10.425345933251773
0.16930163077306112,3400,10.403919771679677
0.16930163077306112,3400,10.403919771679677
0.16930163077306112,3400,10.403919771679677
0.16930163077306112,3400,10.403919771679677
0.17428109050168056,3500,10.332534274301961
0.17428109050168056,3500,10.332534274301961
0.17428109050168056,3500,10.332534274301961
0.17428109050168056,3500,10.332534274301961
0.17926055023030002,3600,10.299122198287145
0.17926055023030002,3600,10.299122198287145
0.17926055023030002,3600,10.299122198287145
0.17926055023030002,3600,10.299122198287145
0.18424000995891945,3700,10.275294601402583
0.18424000995891945,3700,10.275294601402583
0.18424000995891945,3700,10.275294601402583
0.18424000995891945,3700,10.275294601402583
0.1892194696875389,3800,10.20619803108524
0.1892194696875389,3800,10.20619803108524
0.1892194696875389,3800,10.20619803108524
0.1892194696875389,3800,10.20619803108524
0.19419892941615835,3900,10.158625376172566
0.19419892941615835,3900,10.158625376172566
0.19419892941615835,3900,10.158625376172566
0.19419892941615835,3900,10.158625376172566
0.19917838914477778,4000,10.123354539253551
0.19917838914477778,4000,10.123354539253551
0.19917838914477778,4000,10.123354539253551
0.19917838914477778,4000,10.123354539253551
0.20415784887339725,4100,10.104370122589481
0.20415784887339725,4100,10.104370122589481
0.20415784887339725,4100,10.104370122589481
0.20415784887339725,4100,10.104370122589481
0.20913730860201668,4200,10.071760690443737
0.20913730860201668,4200,10.071760690443737
0.20913730860201668,4200,10.071760690443737
0.20913730860201668,4200,10.071760690443737
0.21411676833063611,4300,10.064041086030164
0.21411676833063611,4300,10.064041086030164
0.21411676833063611,4300,10.064041086030164
0.21411676833063611,4300,10.064041086030164
0.21909622805925558,4400,9.99270260675573
0.21909622805925558,4400,9.99270260675573
0.21909622805925558,4400,9.99270260675573
0.21909622805925558,4400,9.99270260675573
0.224075687787875,4500,9.963878543326173
0.224075687787875,4500,9.963878543326173
0.224075687787875,4500,9.963878543326173
0.224075687787875,4500,9.963878543326173
0.22905514751649447,4600,9.919268034192187
0.22905514751649447,4600,9.919268034192187
0.22905514751649447,4600,9.919268034192187
0.22905514751649447,4600,9.919268034192187
0.2340346072451139,4700,9.899483801487099
0.2340346072451139,4700,9.899483801487099
0.2340346072451139,4700,9.899483801487099
0.2340346072451139,4700,9.899483801487099
0.23901406697373334,4800,9.866258209639257
0.23901406697373334,4800,9.866258209639257
0.23901406697373334,4800,9.866258209639257
0.23901406697373334,4800,9.866258209639257
0.2439935267023528,4900,9.829625811491411
0.2439935267023528,4900,9.829625811491411
0.2439935267023528,4900,9.829625811491411
0.2439935267023528,4900,9.829625811491411
0.24897298643097224,5000,9.803906078429346
0.24897298643097224,5000,9.803906078429346
0.24897298643097224,5000,9.803906078429346
0.24897298643097224,5000,9.803906078429346
0.25395244615959167,5100,9.754475188540953
0.25395244615959167,5100,9.754475188540953
0.25395244615959167,5100,9.754475188540953
0.25395244615959167,5100,9.754475188540953
0.25893190588821113,5200,9.745323407764339
0.25893190588821113,5200,9.745323407764339
0.25893190588821113,5200,9.745323407764339
