epoch,step,eval_perplexity
0.21557856976553674,500,11.935902065629843
0.21557856976553674,500,11.935902065629843
0.21557856976553674,500,11.935902065629843
0.21557856976553674,500,11.935902065629843
0.4311571395310735,1000,10.620978146075021
0.4311571395310735,1000,10.620978146075021
0.4311571395310735,1000,10.620978146075021
0.4311571395310735,1000,10.620978146075021
0.6467357092966103,1500,9.930261622801517
0.6467357092966103,1500,9.930261622801517
0.6467357092966103,1500,9.930261622801517
0.6467357092966103,1500,9.930261622801517
0.862314279062147,2000,9.511791540527845
0.862314279062147,2000,9.511791540527845
0.862314279062147,2000,9.511791540527845
0.862314279062147,2000,9.511791540527845
1.0776082851155933,2500,9.354526536925022
1.0776082851155933,2500,9.354526536925022
1.0776082851155933,2500,9.354526536925022
1.0776082851155933,2500,9.354526536925022
1.29318685488113,3000,9.08553542992754
1.29318685488113,3000,9.08553542992754
1.29318685488113,3000,9.08553542992754
1.29318685488113,3000,9.08553542992754
1.5087654246466666,3500,8.76908285616033
1.5087654246466666,3500,8.76908285616033
1.5087654246466666,3500,8.76908285616033
1.5087654246466666,3500,8.76908285616033
1.7243439944122034,4000,8.736594977404472
1.7243439944122034,4000,8.736594977404472
1.7243439944122034,4000,8.736594977404472
1.7243439944122034,4000,8.736594977404472
1.9399225641777402,4500,8.631774515348875
1.9399225641777402,4500,8.631774515348875
1.9399225641777402,4500,8.631774515348875
1.9399225641777402,4500,8.631774515348875
